image_name_full,image_folder,phase_source,animal,phase_destination
n02363005_6686.JPEG,n02363005,train,squirrel,test
n02363005_499.JPEG,n02363005,train,squirrel,test
n02356798_413.JPEG,n02356798,train,squirrel,test
n02363005_1089.JPEG,n02363005,train,squirrel,test
n02361337_3205.JPEG,n02361337,train,squirrel,test
n02361337_8378.JPEG,n02361337,train,squirrel,test
n02363005_9172.JPEG,n02363005,train,squirrel,test
n02356798_639.JPEG,n02356798,train,squirrel,test
n02361337_2866.JPEG,n02361337,train,squirrel,test
n02356798_2737.JPEG,n02356798,train,squirrel,test
n02361337_4557.JPEG,n02361337,train,squirrel,test
n02361337_2126.JPEG,n02361337,train,squirrel,test
n02361337_1413.JPEG,n02361337,train,squirrel,test
n02361337_2668.JPEG,n02361337,train,squirrel,test
n02356798_5528.JPEG,n02356798,train,squirrel,test
n02361337_4033.JPEG,n02361337,train,squirrel,test
n02361337_15152.JPEG,n02361337,train,squirrel,test
n02361337_9311.JPEG,n02361337,train,squirrel,test
n02361337_1765.JPEG,n02361337,train,squirrel,test
n02363005_6491.JPEG,n02363005,train,squirrel,test
n02356798_3575.JPEG,n02356798,train,squirrel,test
n02361337_9139.JPEG,n02361337,train,squirrel,test
n02361337_983.JPEG,n02361337,train,squirrel,test
n02361337_2911.JPEG,n02361337,train,squirrel,test
n02361337_968.JPEG,n02361337,train,squirrel,test
n02361337_30071.JPEG,n02361337,train,squirrel,test
n02356798_3211.JPEG,n02356798,train,squirrel,test
n02356798_4230.JPEG,n02356798,train,squirrel,test
n02363005_7799.JPEG,n02363005,train,squirrel,test
n02361337_3616.JPEG,n02361337,train,squirrel,test
n02356798_6816.JPEG,n02356798,train,squirrel,test
n02363005_11501.JPEG,n02363005,train,squirrel,test
n02361337_4623.JPEG,n02361337,train,squirrel,test
n02363005_4904.JPEG,n02363005,train,squirrel,test
n02361337_9529.JPEG,n02361337,train,squirrel,test
n02363005_6726.JPEG,n02363005,train,squirrel,test
n02356798_3826.JPEG,n02356798,train,squirrel,test
n02356798_3173.JPEG,n02356798,train,squirrel,test
n02356798_5516.JPEG,n02356798,train,squirrel,test
n02363005_32938.JPEG,n02363005,train,squirrel,test
n02363005_9603.JPEG,n02363005,train,squirrel,test
n02363005_20327.JPEG,n02363005,train,squirrel,test
n02363005_2795.JPEG,n02363005,train,squirrel,test
n02363005_35071.JPEG,n02363005,train,squirrel,test
n02361337_9070.JPEG,n02361337,train,squirrel,test
n02361337_1404.JPEG,n02361337,train,squirrel,test
n02361337_7061.JPEG,n02361337,train,squirrel,test
n02363005_26555.JPEG,n02363005,train,squirrel,test
n02356798_5517.JPEG,n02356798,train,squirrel,test
n02356798_3827.JPEG,n02356798,train,squirrel,test
n02361337_10015.JPEG,n02361337,train,squirrel,test
n02361337_8781.JPEG,n02361337,train,squirrel,test
n02361337_20920.JPEG,n02361337,train,squirrel,test
n02363005_15982.JPEG,n02363005,train,squirrel,test
n02361337_7317.JPEG,n02361337,train,squirrel,test
n02363005_30294.JPEG,n02363005,train,squirrel,test
n02356798_5649.JPEG,n02356798,train,squirrel,test
n02356798_2668.JPEG,n02356798,train,squirrel,test
n02363005_2151.JPEG,n02363005,train,squirrel,test
n02361337_1216.JPEG,n02361337,train,squirrel,test
n02356798_7099.JPEG,n02356798,train,squirrel,test
n02361337_30935.JPEG,n02361337,train,squirrel,test
n02363005_37925.JPEG,n02363005,train,squirrel,test
n02361337_5712.JPEG,n02361337,train,squirrel,test
n02356798_3572.JPEG,n02356798,train,squirrel,test
n02361337_3613.JPEG,n02361337,train,squirrel,test
n02363005_2394.JPEG,n02363005,train,squirrel,test
n02356798_213.JPEG,n02356798,train,squirrel,test
n02363005_1689.JPEG,n02363005,train,squirrel,test
n02363005_36622.JPEG,n02363005,train,squirrel,test
n02356798_4779.JPEG,n02356798,train,squirrel,test
n02363005_36971.JPEG,n02363005,train,squirrel,test
n02361337_10993.JPEG,n02361337,train,squirrel,test
n02361337_3015.JPEG,n02361337,train,squirrel,test
n02361337_10944.JPEG,n02361337,train,squirrel,test
n02356798_2532.JPEG,n02356798,train,squirrel,test
n02361337_2135.JPEG,n02361337,train,squirrel,test
n02363005_44115.JPEG,n02363005,train,squirrel,test
n02363005_20.JPEG,n02363005,train,squirrel,test
n02361337_9908.JPEG,n02361337,train,squirrel,test
n02363005_26975.JPEG,n02363005,train,squirrel,test
n02361337_4223.JPEG,n02361337,train,squirrel,test
n02363005_41044.JPEG,n02363005,train,squirrel,test
n02361337_4237.JPEG,n02361337,train,squirrel,test
n02361337_6811.JPEG,n02361337,train,squirrel,test
n02356798_414.JPEG,n02356798,train,squirrel,test
n02356798_4803.JPEG,n02356798,train,squirrel,test
n02356798_6782.JPEG,n02356798,train,squirrel,test
n02356798_3771.JPEG,n02356798,train,squirrel,test
n02361337_2281.JPEG,n02361337,train,squirrel,test
n02361337_7306.JPEG,n02361337,train,squirrel,test
n02361337_3148.JPEG,n02361337,train,squirrel,test
n02361337_2256.JPEG,n02361337,train,squirrel,test
n02361337_54.JPEG,n02361337,train,squirrel,test
n02356798_4208.JPEG,n02356798,train,squirrel,test
n02363005_26632.JPEG,n02363005,train,squirrel,test
n02363005_11908.JPEG,n02363005,train,squirrel,test
n02356798_5658.JPEG,n02356798,train,squirrel,test
n02363005_11075.JPEG,n02363005,train,squirrel,test
n02363005_17412.JPEG,n02363005,train,squirrel,test
n02356798_4544.JPEG,n02356798,train,squirrel,test
n02363005_24033.JPEG,n02363005,train,squirrel,test
n02356798_2486.JPEG,n02356798,train,squirrel,test
n02356798_6810.JPEG,n02356798,train,squirrel,test
n02356798_6637.JPEG,n02356798,train,squirrel,test
n02363005_4094.JPEG,n02363005,train,squirrel,test
n02356798_5458.JPEG,n02356798,train,squirrel,test
n02356798_1616.JPEG,n02356798,train,squirrel,test
n02356798_6794.JPEG,n02356798,train,squirrel,test
n02363005_19761.JPEG,n02363005,train,squirrel,test
n02361337_7270.JPEG,n02361337,train,squirrel,test
n02363005_26208.JPEG,n02363005,train,squirrel,test
n02363005_1926.JPEG,n02363005,train,squirrel,test
n02361337_10210.JPEG,n02361337,train,squirrel,test
n02363005_14047.JPEG,n02363005,train,squirrel,test
n02356798_2914.JPEG,n02356798,train,squirrel,test
n02361337_6378.JPEG,n02361337,train,squirrel,test
n02356798_4430.JPEG,n02356798,train,squirrel,test
n02356798_2055.JPEG,n02356798,train,squirrel,test
n02356798_1207.JPEG,n02356798,train,squirrel,test
n02356798_4394.JPEG,n02356798,train,squirrel,test
n02356798_417.JPEG,n02356798,train,squirrel,test
n02356798_6024.JPEG,n02356798,train,squirrel,test
n02356798_1978.JPEG,n02356798,train,squirrel,test
n02361337_2309.JPEG,n02361337,train,squirrel,test
n02361337_6966.JPEG,n02361337,train,squirrel,test
n02363005_4917.JPEG,n02363005,train,squirrel,test
n02361337_5260.JPEG,n02361337,train,squirrel,test
n02361337_2533.JPEG,n02361337,train,squirrel,test
n02363005_17605.JPEG,n02363005,train,squirrel,test
n02363005_9943.JPEG,n02363005,train,squirrel,test
n02363005_23985.JPEG,n02363005,train,squirrel,test
n02361337_7852.JPEG,n02361337,train,squirrel,test
n02356798_2120.JPEG,n02356798,train,squirrel,test
n02356798_5883.JPEG,n02356798,train,squirrel,test
n02361337_10470.JPEG,n02361337,train,squirrel,test
n02361337_8521.JPEG,n02361337,train,squirrel,test
n02361337_5763.JPEG,n02361337,train,squirrel,test
n02361337_10458.JPEG,n02361337,train,squirrel,test
n02361337_263.JPEG,n02361337,train,squirrel,test
n02363005_13404.JPEG,n02363005,train,squirrel,test
n02363005_6154.JPEG,n02363005,train,squirrel,test
n02356798_3926.JPEG,n02356798,train,squirrel,test
n02356798_1664.JPEG,n02356798,train,squirrel,test
n02356798_5358.JPEG,n02356798,train,squirrel,test
n02363005_12646.JPEG,n02363005,train,squirrel,test
n02361337_2346.JPEG,n02361337,train,squirrel,test
n02356798_1704.JPEG,n02356798,train,squirrel,test
n02356798_3891.JPEG,n02356798,train,squirrel,test
n02363005_30169.JPEG,n02363005,train,squirrel,test
n02361337_666.JPEG,n02361337,train,squirrel,test
n02356798_698.JPEG,n02356798,train,squirrel,test
n02363005_2079.JPEG,n02363005,train,squirrel,test
n02363005_10246.JPEG,n02363005,train,squirrel,test
n02361337_3924.JPEG,n02361337,train,squirrel,test
n02363005_16409.JPEG,n02363005,train,squirrel,test
n02363005_2535.JPEG,n02363005,train,squirrel,test
n02361337_7203.JPEG,n02361337,train,squirrel,test
n02361337_464.JPEG,n02361337,train,squirrel,test
n02356798_1881.JPEG,n02356798,train,squirrel,test
n02356798_1665.JPEG,n02356798,train,squirrel,test
n02361337_1060.JPEG,n02361337,train,squirrel,test
n02363005_21879.JPEG,n02363005,train,squirrel,test
n02363005_10468.JPEG,n02363005,train,squirrel,test
n02363005_44987.JPEG,n02363005,train,squirrel,test
n02361337_7611.JPEG,n02361337,train,squirrel,test
n02361337_8250.JPEG,n02361337,train,squirrel,test
n02363005_17488.JPEG,n02363005,train,squirrel,test
n02356798_6322.JPEG,n02356798,train,squirrel,test
n02361337_7822.JPEG,n02361337,train,squirrel,test
n02363005_5310.JPEG,n02363005,train,squirrel,test
n02363005_18234.JPEG,n02363005,train,squirrel,test
n02356798_3702.JPEG,n02356798,train,squirrel,test
n02363005_25638.JPEG,n02363005,train,squirrel,test
n02363005_2494.JPEG,n02363005,train,squirrel,test
n02356798_4870.JPEG,n02356798,train,squirrel,test
n02356798_6929.JPEG,n02356798,train,squirrel,test
n02363005_15670.JPEG,n02363005,train,squirrel,test
n02363005_2537.JPEG,n02363005,train,squirrel,test
n02361337_6876.JPEG,n02361337,train,squirrel,test
n02356798_6732.JPEG,n02356798,train,squirrel,test
n02361337_4278.JPEG,n02361337,train,squirrel,test
n02361337_5166.JPEG,n02361337,train,squirrel,test
n02361337_7981.JPEG,n02361337,train,squirrel,test
n02361337_1498.JPEG,n02361337,train,squirrel,test
n02356798_74.JPEG,n02356798,train,squirrel,test
n02361337_2185.JPEG,n02361337,train,squirrel,test
n02356798_3139.JPEG,n02356798,train,squirrel,test
n02356798_5574.JPEG,n02356798,train,squirrel,test
n02363005_4806.JPEG,n02363005,train,squirrel,test
n02356798_3677.JPEG,n02356798,train,squirrel,test
n02361337_5371.JPEG,n02361337,train,squirrel,test
n02363005_3600.JPEG,n02363005,train,squirrel,test
n02363005_2495.JPEG,n02363005,train,squirrel,test
n02356798_5428.JPEG,n02356798,train,squirrel,test
n02363005_28321.JPEG,n02363005,train,squirrel,test
n02356798_4078.JPEG,n02356798,train,squirrel,test
n02356798_3065.JPEG,n02356798,train,squirrel,test
n02361337_1077.JPEG,n02361337,train,squirrel,test
n02361337_507.JPEG,n02361337,train,squirrel,test
n02361337_7412.JPEG,n02361337,train,squirrel,test
n02356798_7015.JPEG,n02356798,train,squirrel,test
n02363005_20225.JPEG,n02363005,train,squirrel,test
n02361337_2754.JPEG,n02361337,train,squirrel,test
n02361337_7610.JPEG,n02361337,train,squirrel,test
n02356798_2196.JPEG,n02356798,train,squirrel,test
n02363005_5665.JPEG,n02363005,train,squirrel,test
n02363005_3016.JPEG,n02363005,train,squirrel,test
n02363005_26334.JPEG,n02363005,train,squirrel,test
n02361337_6913.JPEG,n02361337,train,squirrel,test
n02363005_5507.JPEG,n02363005,train,squirrel,test
n02356798_1058.JPEG,n02356798,train,squirrel,test
n02356798_6737.JPEG,n02356798,train,squirrel,test
n02363005_6556.JPEG,n02363005,train,squirrel,test
n02363005_629.JPEG,n02363005,train,squirrel,test
n02363005_628.JPEG,n02363005,train,squirrel,test
n02356798_1501.JPEG,n02356798,train,squirrel,test
n02361337_9994.JPEG,n02361337,train,squirrel,test
n02361337_1476.JPEG,n02361337,train,squirrel,test
n02356798_5571.JPEG,n02356798,train,squirrel,test
n02356798_3100.JPEG,n02356798,train,squirrel,test
n02356798_339.JPEG,n02356798,train,squirrel,test
n02363005_7339.JPEG,n02363005,train,squirrel,test
n02356798_2593.JPEG,n02356798,train,squirrel,test
n02356798_2430.JPEG,n02356798,train,squirrel,test
n02363005_14436.JPEG,n02363005,train,squirrel,test
n02356798_3504.JPEG,n02356798,train,squirrel,test
n02356798_5175.JPEG,n02356798,train,squirrel,test
n02363005_36481.JPEG,n02363005,train,squirrel,test
n02363005_5664.JPEG,n02363005,train,squirrel,test
n02363005_15514.JPEG,n02363005,train,squirrel,test
n02361337_16951.JPEG,n02361337,train,squirrel,test
n02363005_20578.JPEG,n02363005,train,squirrel,test
n02356798_1649.JPEG,n02356798,train,squirrel,test
n02361337_474.JPEG,n02361337,train,squirrel,test
n02361337_4097.JPEG,n02361337,train,squirrel,test
n02363005_28087.JPEG,n02363005,train,squirrel,test
n02363005_13993.JPEG,n02363005,train,squirrel,test
n02356798_5995.JPEG,n02356798,train,squirrel,test
n02356798_2036.JPEG,n02356798,train,squirrel,test
n02361337_10298.JPEG,n02361337,train,squirrel,test
n02356798_2037.JPEG,n02356798,train,squirrel,test
n02361337_6483.JPEG,n02361337,train,squirrel,test
n02363005_617.JPEG,n02363005,train,squirrel,test
n02363005_36290.JPEG,n02363005,train,squirrel,test
n02361337_7986.JPEG,n02361337,train,squirrel,test
n02361337_4900.JPEG,n02361337,train,squirrel,test
n02356798_2221.JPEG,n02356798,train,squirrel,test
n02361337_4069.JPEG,n02361337,train,squirrel,test
n02363005_1005.JPEG,n02363005,train,squirrel,test
n02356798_3856.JPEG,n02356798,train,squirrel,test
n02363005_41232.JPEG,n02363005,train,squirrel,test
n02363005_3148.JPEG,n02363005,train,squirrel,test
n02356798_5348.JPEG,n02356798,train,squirrel,test
n02363005_213.JPEG,n02363005,train,squirrel,test
n02363005_1171.JPEG,n02363005,train,squirrel,test
n02363005_15071.JPEG,n02363005,train,squirrel,test
n02356798_3261.JPEG,n02356798,train,squirrel,test
n02356798_2143.JPEG,n02356798,train,squirrel,test
n02361337_5767.JPEG,n02361337,train,squirrel,test
n02123394_5350.JPEG,n02123394,train,cat,train
n02123394_1136.JPEG,n02123394,train,cat,train
n02123597_5283.JPEG,n02123597,train,cat,train
n02123394_2359.JPEG,n02123394,train,cat,train
n02123045_112.JPEG,n02123045,train,cat,train
n02123045_11572.JPEG,n02123045,train,cat,train
n02123045_5639.JPEG,n02123045,train,cat,train
n02123394_1678.JPEG,n02123394,train,cat,train
n02123159_751.JPEG,n02123159,train,cat,train
n02123045_11566.JPEG,n02123045,train,cat,train
n02123394_9542.JPEG,n02123394,train,cat,train
n02123597_8002.JPEG,n02123597,train,cat,train
n02123394_569.JPEG,n02123394,train,cat,train
n02123597_7457.JPEG,n02123597,train,cat,train
n02123597_5240.JPEG,n02123597,train,cat,train
n02123597_5254.JPEG,n02123597,train,cat,train
n02124075_13357.JPEG,n02124075,train,cat,train
n02123394_6856.JPEG,n02123394,train,cat,train
n02123045_10877.JPEG,n02123045,train,cat,train
n02124075_5365.JPEG,n02124075,train,cat,train
n02123045_1488.JPEG,n02123045,train,cat,train
n02124075_8133.JPEG,n02124075,train,cat,train
n02123159_7872.JPEG,n02123159,train,cat,train
n02123045_1113.JPEG,n02123045,train,cat,train
n02123394_2167.JPEG,n02123394,train,cat,train
n02123045_2354.JPEG,n02123045,train,cat,train
n02124075_11965.JPEG,n02124075,train,cat,train
n02123597_10205.JPEG,n02123597,train,cat,train
n02123597_10577.JPEG,n02123597,train,cat,train
n02124075_14612.JPEG,n02124075,train,cat,train
n02123597_9888.JPEG,n02123597,train,cat,train
n02123045_9413.JPEG,n02123045,train,cat,train
n02123394_2761.JPEG,n02123394,train,cat,train
n02123045_15476.JPEG,n02123045,train,cat,train
n02123159_5678.JPEG,n02123159,train,cat,train
n02123045_16180.JPEG,n02123045,train,cat,train
n02124075_13747.JPEG,n02124075,train,cat,train
n02123597_7053.JPEG,n02123597,train,cat,train
n02123597_1422.JPEG,n02123597,train,cat,train
n02123597_2895.JPEG,n02123597,train,cat,train
n02123045_1932.JPEG,n02123045,train,cat,train
n02123159_3221.JPEG,n02123159,train,cat,train
n02123159_5644.JPEG,n02123159,train,cat,train
n02123597_5678.JPEG,n02123597,train,cat,train
n02123045_6091.JPEG,n02123045,train,cat,train
n02123045_14542.JPEG,n02123045,train,cat,train
n02123045_12655.JPEG,n02123045,train,cat,train
n02123394_7.JPEG,n02123394,train,cat,train
n02123394_6711.JPEG,n02123394,train,cat,train
n02123045_13211.JPEG,n02123045,train,cat,train
n02123159_14865.JPEG,n02123159,train,cat,train
n02124075_9371.JPEG,n02124075,train,cat,train
n02123159_6167.JPEG,n02123159,train,cat,train
n02123394_7382.JPEG,n02123394,train,cat,train
n02124075_278.JPEG,n02124075,train,cat,train
n02123045_12682.JPEG,n02123045,train,cat,train
n02123394_1095.JPEG,n02123394,train,cat,train
n02123394_1917.JPEG,n02123394,train,cat,train
n02124075_5204.JPEG,n02124075,train,cat,train
n02124075_7375.JPEG,n02124075,train,cat,train
n02124075_10071.JPEG,n02124075,train,cat,train
n02123394_8098.JPEG,n02123394,train,cat,train
n02124075_2231.JPEG,n02124075,train,cat,train
n02123597_1153.JPEG,n02123597,train,cat,train
n02123597_8611.JPEG,n02123597,train,cat,train
n02123597_11293.JPEG,n02123597,train,cat,train
n02123045_4452.JPEG,n02123045,train,cat,train
n02124075_13587.JPEG,n02124075,train,cat,train
n02123394_7432.JPEG,n02123394,train,cat,train
n02124075_1089.JPEG,n02124075,train,cat,train
n02123597_27292.JPEG,n02123597,train,cat,train
n02123159_7720.JPEG,n02123159,train,cat,train
n02123597_9080.JPEG,n02123597,train,cat,train
n02123045_10533.JPEG,n02123045,train,cat,train
n02123394_2984.JPEG,n02123394,train,cat,train
n02123045_5200.JPEG,n02123045,train,cat,train
n02123394_3442.JPEG,n02123394,train,cat,train
n02123394_8271.JPEG,n02123394,train,cat,train
n02123394_1533.JPEG,n02123394,train,cat,train
n02123159_1231.JPEG,n02123159,train,cat,train
n02123597_1219.JPEG,n02123597,train,cat,train
n02123045_13172.JPEG,n02123045,train,cat,train
n02124075_9953.JPEG,n02124075,train,cat,train
n02123597_32714.JPEG,n02123597,train,cat,train
n02123394_6328.JPEG,n02123394,train,cat,train
n02124075_1499.JPEG,n02124075,train,cat,train
n02123394_971.JPEG,n02123394,train,cat,train
n02123045_11995.JPEG,n02123045,train,cat,train
n02123597_4611.JPEG,n02123597,train,cat,train
n02123045_5823.JPEG,n02123045,train,cat,train
n02123394_6857.JPEG,n02123394,train,cat,train
n02123597_8003.JPEG,n02123597,train,cat,train
n02123597_10760.JPEG,n02123597,train,cat,train
n02123394_597.JPEG,n02123394,train,cat,train
n02123159_1782.JPEG,n02123159,train,cat,train
n02123394_2364.JPEG,n02123394,train,cat,train
n02124075_11582.JPEG,n02124075,train,cat,train
n02123045_12046.JPEG,n02123045,train,cat,train
n02123597_5282.JPEG,n02123597,train,cat,train
n02123045_12736.JPEG,n02123045,train,cat,train
n02123045_8336.JPEG,n02123045,train,cat,train
n02123394_1653.JPEG,n02123394,train,cat,train
n02123597_7497.JPEG,n02123597,train,cat,train
n02123045_14353.JPEG,n02123045,train,cat,train
n02124075_12923.JPEG,n02124075,train,cat,train
n02123394_1135.JPEG,n02123394,train,cat,train
n02123045_2627.JPEG,n02123045,train,cat,train
n02123045_6441.JPEG,n02123045,train,cat,train
n02123394_9541.JPEG,n02123394,train,cat,train
n02123394_9227.JPEG,n02123394,train,cat,train
n02123159_7483.JPEG,n02123159,train,cat,train
n02123159_7497.JPEG,n02123159,train,cat,train
n02123597_10945.JPEG,n02123597,train,cat,train
n02123394_6100.JPEG,n02123394,train,cat,train
n02123394_1109.JPEG,n02123394,train,cat,train
n02124075_1128.JPEG,n02124075,train,cat,train
n02123597_19034.JPEG,n02123597,train,cat,train
n02123394_1690.JPEG,n02123394,train,cat,train
n02124075_1882.JPEG,n02124075,train,cat,train
n02124075_9206.JPEG,n02124075,train,cat,train
n02123394_224.JPEG,n02123394,train,cat,train
n02124075_1100.JPEG,n02124075,train,cat,train
n02123597_4607.JPEG,n02123597,train,cat,train
n02123597_5096.JPEG,n02123597,train,cat,train
n02123045_10337.JPEG,n02123045,train,cat,train
n02123597_18869.JPEG,n02123597,train,cat,train
n02123159_1596.JPEG,n02123159,train,cat,train
n02123045_449.JPEG,n02123045,train,cat,train
n02123159_9653.JPEG,n02123159,train,cat,train
n02124075_9004.JPEG,n02124075,train,cat,train
n02123045_3908.JPEG,n02123045,train,cat,train
n02123597_2706.JPEG,n02123597,train,cat,train
n02124075_657.JPEG,n02124075,train,cat,train
n02123159_2048.JPEG,n02123159,train,cat,train
n02123159_7911.JPEG,n02123159,train,cat,train
n02123045_13038.JPEG,n02123045,train,cat,train
n02123045_1716.JPEG,n02123045,train,cat,train
n02124075_2958.JPEG,n02124075,train,cat,train
n02124075_9602.JPEG,n02124075,train,cat,train
n02123045_12483.JPEG,n02123045,train,cat,train
n02123159_4203.JPEG,n02123159,train,cat,train
n02123159_2666.JPEG,n02123159,train,cat,train
n02123597_17347.JPEG,n02123597,train,cat,train
n02124075_3461.JPEG,n02124075,train,cat,train
n02123045_3317.JPEG,n02123045,train,cat,train
n02123045_2009.JPEG,n02123045,train,cat,train
n02123597_10825.JPEG,n02123597,train,cat,train
n02123394_387.JPEG,n02123394,train,cat,train
n02123159_3785.JPEG,n02123159,train,cat,train
n02123597_647.JPEG,n02123597,train,cat,train
n02123159_4001.JPEG,n02123159,train,cat,train
n02124075_6733.JPEG,n02124075,train,cat,train
n02124075_15123.JPEG,n02124075,train,cat,train
n02124075_9372.JPEG,n02124075,train,cat,train
n02123159_5445.JPEG,n02123159,train,cat,train
n02124075_7411.JPEG,n02124075,train,cat,train
n02123159_3752.JPEG,n02123159,train,cat,train
n02124075_10701.JPEG,n02124075,train,cat,train
n02123394_4878.JPEG,n02123394,train,cat,train
n02124075_5575.JPEG,n02124075,train,cat,train
n02123597_4028.JPEG,n02123597,train,cat,train
n02123159_2465.JPEG,n02123159,train,cat,train
n02124075_11344.JPEG,n02124075,train,cat,train
n02123394_5597.JPEG,n02123394,train,cat,train
n02123045_12657.JPEG,n02123045,train,cat,train
n02123394_1732.JPEG,n02123394,train,cat,train
n02123394_7343.JPEG,n02123394,train,cat,train
n02123597_17420.JPEG,n02123597,train,cat,train
n02123597_11737.JPEG,n02123597,train,cat,train
n02123597_8438.JPEG,n02123597,train,cat,train
n02123394_635.JPEG,n02123394,train,cat,train
n02123159_2101.JPEG,n02123159,train,cat,train
n02123045_6044.JPEG,n02123045,train,cat,train
n02123159_343.JPEG,n02123159,train,cat,train
n02123045_3896.JPEG,n02123045,train,cat,train
n02123045_15474.JPEG,n02123045,train,cat,train
n02123597_9901.JPEG,n02123597,train,cat,train
n02123159_7131.JPEG,n02123159,train,cat,train
n02124075_10310.JPEG,n02124075,train,cat,train
n02123597_2061.JPEG,n02123597,train,cat,train
n02123597_9134.JPEG,n02123597,train,cat,train
n02123597_14061.JPEG,n02123597,train,cat,train
n02123597_14713.JPEG,n02123597,train,cat,train
n02123394_4299.JPEG,n02123394,train,cat,train
n02124075_10338.JPEG,n02124075,train,cat,train
n02124075_36.JPEG,n02124075,train,cat,train
n02124075_8496.JPEG,n02124075,train,cat,train
n02123045_13171.JPEG,n02123045,train,cat,train
n02123597_295.JPEG,n02123597,train,cat,train
n02123394_3904.JPEG,n02123394,train,cat,train
n02123394_557.JPEG,n02123394,train,cat,train
n02123159_4160.JPEG,n02123159,train,cat,train
n02123394_2398.JPEG,n02123394,train,cat,train
n02124075_6134.JPEG,n02124075,train,cat,train
n02123045_9954.JPEG,n02123045,train,cat,train
n02123159_6005.JPEG,n02123159,train,cat,train
n02123159_9450.JPEG,n02123159,train,cat,train
n02123045_138.JPEG,n02123045,train,cat,train
n02123045_6440.JPEG,n02123045,train,cat,train
n02123394_7223.JPEG,n02123394,train,cat,train
n02123597_3828.JPEG,n02123597,train,cat,train
n02123045_5175.JPEG,n02123045,train,cat,train
n02123394_3737.JPEG,n02123394,train,cat,train
n02123045_7004.JPEG,n02123045,train,cat,train
n02123394_4712.JPEG,n02123394,train,cat,train
n02124075_6859.JPEG,n02124075,train,cat,train
n02123045_114.JPEG,n02123045,train,cat,train
n02124075_12073.JPEG,n02124075,train,cat,train
n02123045_5830.JPEG,n02123045,train,cat,train
n02123159_5252.JPEG,n02123159,train,cat,train
n02123159_1752.JPEG,n02123159,train,cat,train
n02124075_18204.JPEG,n02124075,train,cat,train
n02124075_10880.JPEG,n02124075,train,cat,train
n02124075_9571.JPEG,n02124075,train,cat,train
n02124075_13423.JPEG,n02124075,train,cat,train
n02124075_15052.JPEG,n02124075,train,cat,train
n02124075_20957.JPEG,n02124075,train,cat,train
n02124075_11552.JPEG,n02124075,train,cat,train
n02123597_5911.JPEG,n02123597,train,cat,train
n02124075_7979.JPEG,n02124075,train,cat,train
n02123159_7684.JPEG,n02123159,train,cat,train
n02124075_4294.JPEG,n02124075,train,cat,train
n02123394_10335.JPEG,n02123394,train,cat,train
n02123394_976.JPEG,n02123394,train,cat,train
n02123159_3353.JPEG,n02123159,train,cat,train
n02123394_9791.JPEG,n02123394,train,cat,train
n02123045_4086.JPEG,n02123045,train,cat,train
n02123597_5736.JPEG,n02123597,train,cat,train
n02123597_6559.JPEG,n02123597,train,cat,train
n02123597_252.JPEG,n02123597,train,cat,train
n02124075_4243.JPEG,n02124075,train,cat,train
n02123597_19227.JPEG,n02123597,train,cat,train
n02124075_9001.JPEG,n02124075,train,cat,train
n02123159_421.JPEG,n02123159,train,cat,train
n02123597_9939.JPEG,n02123597,train,cat,train
n02123045_13015.JPEG,n02123045,train,cat,train
n02123159_5695.JPEG,n02123159,train,cat,train
n02123045_16637.JPEG,n02123045,train,cat,train
n02124075_6508.JPEG,n02124075,train,cat,train
n02123159_2139.JPEG,n02123159,train,cat,train
n02123159_4548.JPEG,n02123159,train,cat,train
n02123597_468.JPEG,n02123597,train,cat,train
n02124075_4323.JPEG,n02124075,train,cat,train
n02123159_1183.JPEG,n02123159,train,cat,train
n02123045_7174.JPEG,n02123045,train,cat,train
n02124075_6093.JPEG,n02124075,train,cat,train
n02123394_8706.JPEG,n02123394,train,cat,train
n02123597_13440.JPEG,n02123597,train,cat,train
n02123394_341.JPEG,n02123394,train,cat,train
n02124075_1059.JPEG,n02124075,train,cat,train
n02123394_7390.JPEG,n02123394,train,cat,train
n02123159_4010.JPEG,n02123159,train,cat,train
n02124075_12648.JPEG,n02124075,train,cat,train
n02124075_2223.JPEG,n02124075,train,cat,train
n02123394_4698.JPEG,n02123394,train,cat,train
n02123394_368.JPEG,n02123394,train,cat,train
n02123597_14306.JPEG,n02123597,train,cat,train
n02123597_10148.JPEG,n02123597,train,cat,train
n02123159_6148.JPEG,n02123159,train,cat,train
n02123045_5762.JPEG,n02123045,train,cat,train
n02123159_178.JPEG,n02123159,train,cat,train
n02124075_8097.JPEG,n02124075,train,cat,train
n02123045_2743.JPEG,n02123045,train,cat,train
n02123159_4950.JPEG,n02123159,train,cat,train
n02123597_870.JPEG,n02123597,train,cat,train
n02123045_9170.JPEG,n02123045,train,cat,train
n02123159_1419.JPEG,n02123159,train,cat,train
n02123394_6299.JPEG,n02123394,train,cat,train
n02124075_15457.JPEG,n02124075,train,cat,train
n02123394_2969.JPEG,n02123394,train,cat,train
n02124075_10261.JPEG,n02124075,train,cat,train
n02123045_21703.JPEG,n02123045,train,cat,train
n02123597_9045.JPEG,n02123597,train,cat,train
n02123597_7068.JPEG,n02123597,train,cat,train
n02123159_5125.JPEG,n02123159,train,cat,train
n02124075_13797.JPEG,n02124075,train,cat,train
n02123394_6528.JPEG,n02123394,train,cat,train
n02124075_11194.JPEG,n02124075,train,cat,train
n02123394_5753.JPEG,n02123394,train,cat,train
n02123394_4303.JPEG,n02123394,train,cat,train
